Y,X,NHL Player,fWHR,Player Photo
0.839002268,40,Jonathan Huberdeau,2.242424242,"<a href=""http://www.espn.com/nhl/player/_/id/2562606""><img src=""../NHL/images2562606.png""></a>"
0.837382572,40,Jonathan Toews,2.238095238,"<a href=""http://www.espn.com/nhl/player/_/id/3669""><img src=""../NHL/images3669.png""></a>"
0.882759354,2,Jonny Brodzinski,2.359375,"<a href=""http://www.espn.com/nhl/player/_/id/3025614""><img src=""../NHL/images3025614.png""></a>"
0.718761189,10,Joonas Donskoi,1.921052632,"<a href=""http://www.espn.com/nhl/player/_/id/2590379""><img src=""../NHL/images2590379.png""></a>"
0.743440233,0,Joonas Korpisalo,1.987012987,"<a href=""http://www.espn.com/nhl/player/_/id/3069266""><img src=""../NHL/images3069266.png""></a>"
0.738048644,0,Jordan Binnington,1.97260274,"<a href=""http://www.espn.com/nhl/player/_/id/2590874""><img src=""../NHL/images2590874.png""></a>"
0.769989155,17,Jordan Eberle,2.057971014,"<a href=""http://www.espn.com/nhl/player/_/id/5032""><img src=""../NHL/images5032.png""></a>"
0.824298469,29,Jordan Greenway,2.203125,"<a href=""http://www.espn.com/nhl/player/_/id/3900260""><img src=""../NHL/images3900260.png""></a>"
0.853528912,38,Jordan Martinook,2.28125,"<a href=""http://www.espn.com/nhl/player/_/id/2989376""><img src=""../NHL/images2989376.png""></a>"
0.758017493,12,Jordan Oesterle,2.025974026,"<a href=""http://www.espn.com/nhl/player/_/id/3097115""><img src=""../NHL/images3097115.png""></a>"
0.792316927,26,Jordan Staal,2.117647059,"<a href=""http://www.espn.com/nhl/player/_/id/3541""><img src=""../NHL/images3541.png""></a>"
0.817784257,18,Jordan Weal,2.185714286,"<a href=""http://www.espn.com/nhl/player/_/id/5557""><img src=""../NHL/images5557.png""></a>"
0.811616954,39,Jordie Benn,2.169230769,"<a href=""http://www.espn.com/nhl/player/_/id/5461""><img src=""../NHL/images5461.png""></a>"
0.849854227,15,Josh Archibald,2.271428571,"<a href=""http://www.espn.com/nhl/player/_/id/2591154""><img src=""../NHL/images2591154.png""></a>"
0.764805922,21,Josh Bailey,2.044117647,"<a href=""http://www.espn.com/nhl/player/_/id/5056""><img src=""../NHL/images5056.png""></a>"
0.702794631,32,Josh Leivo,1.878378378,"<a href=""http://www.espn.com/nhl/player/_/id/2590559""><img src=""../NHL/images2590559.png""></a>"
0.81432573,14,Josh Morrissey,2.176470588,"<a href=""http://www.espn.com/nhl/player/_/id/3042016""><img src=""../NHL/images3042016.png""></a>"
0.759991497,43,Jujhar Khaira,2.03125,"<a href=""http://www.espn.com/nhl/player/_/id/3068670""><img src=""../NHL/images3068670.png""></a>"
0.805860806,10,Julius Honka,2.153846154,"<a href=""http://www.espn.com/nhl/player/_/id/3114754""><img src=""../NHL/images3114754.png""></a>"
0.715146818,35,Justin Braun,1.911392405,"<a href=""http://www.espn.com/nhl/player/_/id/5470""><img src=""../NHL/images5470.png""></a>"
0.77324263,38,Justin Abdelkader,2.066666667,"<a href=""http://www.espn.com/nhl/player/_/id/3898""><img src=""../NHL/images3898.png""></a>"
0.814028314,2,Justin Bailey,2.175675676,"<a href=""http://www.espn.com/nhl/player/_/id/3042043""><img src=""../NHL/images3042043.png""></a>"
0.709924996,0,Justin Dowling,1.897435897,"<a href=""http://www.espn.com/nhl/player/_/id/3067879""><img src=""../NHL/images3067879.png""></a>"
0.718367347,47,Justin Faulk,1.92,"<a href=""http://www.espn.com/nhl/player/_/id/5746""><img src=""../NHL/images5746.png""></a>"
0.781312525,2,Justin Holl,2.088235294,"<a href=""http://www.espn.com/nhl/player/_/id/5763""><img src=""../NHL/images5763.png""></a>"
0.764334305,4,Justin Schultz,2.042857143,"<a href=""http://www.espn.com/nhl/player/_/id/2501067""><img src=""../NHL/images2501067.png""></a>"
0.770636613,44,Justin Williams,2.059701493,"<a href=""http://www.espn.com/nhl/player/_/id/1023""><img src=""../NHL/images1023.png""></a>"
0.707850708,0,Juuse Saros,1.891891892,"<a href=""http://www.espn.com/nhl/player/_/id/3042109""><img src=""../NHL/images3042109.png""></a>"
0.764805922,12,Juuso Valimaki,2.044117647,"<a href=""http://www.espn.com/nhl/player/_/id/4233611""><img src=""../NHL/images4233611.png""></a>"
0.929705215,2,Karson Kuhlman,2.484848485,"<a href=""http://www.espn.com/nhl/player/_/id/3652602""><img src=""../NHL/images3652602.png""></a>"
0.911989796,27,Kasperi Kapanen,2.4375,"<a href=""http://www.espn.com/nhl/player/_/id/3114775""><img src=""../NHL/images3114775.png""></a>"
0.759144237,0,Keith Kinkaid,2.028985507,"<a href=""http://www.espn.com/nhl/player/_/id/2557840""><img src=""../NHL/images2557840.png""></a>"
0.742876861,50,Keith Yandle,1.985507246,"<a href=""http://www.espn.com/nhl/player/_/id/3330""><img src=""../NHL/images3330.png""></a>"
0.753355396,34,Kenny Agostino,2.013513514,"<a href=""http://www.espn.com/nhl/player/_/id/2591153""><img src=""../NHL/images2591153.png""></a>"
0.834641549,35,Kevan Miller,2.230769231,"<a href=""http://www.espn.com/nhl/player/_/id/2956552""><img src=""../NHL/images2956552.png""></a>"
0.536974049,36,Kevin Labanc,1.435185185,"<a href=""http://www.espn.com/nhl/player/_/id/3151792""><img src=""../NHL/images3151792.png""></a>"
0.823129252,15,Kevin Rooney,2.2,"<a href=""http://www.espn.com/nhl/player/_/id/3096235""><img src=""../NHL/images3096235.png""></a>"
0.876738755,22,Kevin Connauton,2.343283582,"<a href=""http://www.espn.com/nhl/player/_/id/5265""><img src=""../NHL/images5265.png""></a>"
0.85600907,36,Kevin Fiala,2.287878788,"<a href=""http://www.espn.com/nhl/player/_/id/3114743""><img src=""../NHL/images3114743.png""></a>"
0.84048112,4,Kevin Gravel,2.246376812,"<a href=""http://www.espn.com/nhl/player/_/id/3025602""><img src=""../NHL/images3025602.png""></a>"
0.665694849,12,Kevin Hayes,1.779220779,"<a href=""http://www.espn.com/nhl/player/_/id/5767""><img src=""../NHL/images5767.png""></a>"
0.84048112,20,Kevin Shattenkirk,2.246376812,"<a href=""http://www.espn.com/nhl/player/_/id/5008""><img src=""../NHL/images5008.png""></a>"
0.753222342,8,Korbinian Holzer,2.013157895,"<a href=""http://www.espn.com/nhl/player/_/id/5507""><img src=""../NHL/images5507.png""></a>"
0.709426628,48,Kris Letang,1.896103896,"<a href=""http://www.espn.com/nhl/player/_/id/3539""><img src=""../NHL/images3539.png""></a>"
0.705539359,27,Kris Russell,1.885714286,"<a href=""http://www.espn.com/nhl/player/_/id/3425""><img src=""../NHL/images3425.png""></a>"
0.782760473,59,Kurtis Gabriel,2.092105263,"<a href=""http://www.espn.com/nhl/player/_/id/3042087""><img src=""../NHL/images3042087.png""></a>"
0.784176684,42,Kyle Palmieri,2.095890411,"<a href=""http://www.espn.com/nhl/player/_/id/5517""><img src=""../NHL/images5517.png""></a>"
0.785714286,33,Kyle Brodziak,2.1,"<a href=""http://www.espn.com/nhl/player/_/id/2478""><img src=""../NHL/images2478.png""></a>"
0.887812752,18,Kyle Connor,2.372881356,"<a href=""http://www.espn.com/nhl/player/_/id/3899952""><img src=""../NHL/images3899952.png""></a>"
0.821902532,41,Kyle Okposo,2.196721311,"<a href=""http://www.espn.com/nhl/player/_/id/3859""><img src=""../NHL/images3859.png""></a>"
0.697045942,33,Kyle Turris,1.863013699,"<a href=""http://www.espn.com/nhl/player/_/id/3892""><img src=""../NHL/images3892.png""></a>"
0.683631477,0,Landon Bow,1.827160494,"<a href=""http://www.espn.com/nhl/player/_/id/4272107""><img src=""../NHL/images4272107.png""></a>"
0.773579702,37,Lars Eller,2.067567568,"<a href=""http://www.espn.com/nhl/player/_/id/3946""><img src=""../NHL/images3946.png""></a>"
0.807094266,0,Laurent Brossoit,2.157142857,"<a href=""http://www.espn.com/nhl/player/_/id/3026526""><img src=""../NHL/images3026526.png""></a>"
0.816805595,67,Lawson Crouse,2.183098592,"<a href=""http://www.espn.com/nhl/player/_/id/3899951""><img src=""../NHL/images3899951.png""></a>"
0.685941043,42,Leo Komarov,1.833333333,"<a href=""http://www.espn.com/nhl/player/_/id/2590558""><img src=""../NHL/images2590558.png""></a>"
0.925261997,29,Lias Andersson,2.472972973,"<a href=""http://www.espn.com/nhl/player/_/id/4232875""><img src=""../NHL/images4232875.png""></a>"
0.779051347,0,Linus Ullmark,2.082191781,"<a href=""http://www.espn.com/nhl/player/_/id/3069285""><img src=""../NHL/images3069285.png""></a>"
0.74829932,22,Logan Couture,2,"<a href=""http://www.espn.com/nhl/player/_/id/3773""><img src=""../NHL/images3773.png""></a>"
0.702794631,22,Loui Eriksson,1.878378378,"<a href=""http://www.espn.com/nhl/player/_/id/3161""><img src=""../NHL/images3161.png""></a>"
0.727220466,4,Louis Domingue,1.943661972,"<a href=""http://www.espn.com/nhl/player/_/id/2560083""><img src=""../NHL/images2560083.png""></a>"
0.781312525,4,Luca Sbisa,2.088235294,"<a href=""http://www.espn.com/nhl/player/_/id/5098""><img src=""../NHL/images5098.png""></a>"
0.781312525,36,Lucas Wallmark,2.088235294,"<a href=""http://www.espn.com/nhl/player/_/id/3151037""><img src=""../NHL/images3151037.png""></a>"
0.817373103,6,Lukas Radil,2.184615385,"<a href=""http://www.espn.com/nhl/player/_/id/4294205""><img src=""../NHL/images4294205.png""></a>"
0.763265306,10,Lukas Sedlak,2.04,"<a href=""http://www.espn.com/nhl/player/_/id/2590273""><img src=""../NHL/images2590273.png""></a>"
0.837382572,15,Luke Glendening,2.238095238,"<a href=""http://www.espn.com/nhl/player/_/id/2335062""><img src=""../NHL/images2335062.png""></a>"
0.732923306,27,Luke Kunin,1.95890411,"<a href=""http://www.espn.com/nhl/player/_/id/4024933""><img src=""../NHL/images4024933.png""></a>"
0.732923306,16,Luke Schenn,1.95890411,"<a href=""http://www.espn.com/nhl/player/_/id/5092""><img src=""../NHL/images5092.png""></a>"
0.74829932,23,Luke Witkowski,2,"<a href=""http://www.espn.com/nhl/player/_/id/3026225""><img src=""../NHL/images3026225.png""></a>"
0.779478458,0,Mackenzie Blackwood,2.083333333,"<a href=""http://www.espn.com/nhl/player/_/id/3904177""><img src=""../NHL/images3904177.png""></a>"
0.813368826,64,MacKenzie Weegar,2.173913043,"<a href=""http://www.espn.com/nhl/player/_/id/3042269""><img src=""../NHL/images3042269.png""></a>"
0.938166311,46,Madison Bowey,2.507462687,"<a href=""http://www.espn.com/nhl/player/_/id/3042045""><img src=""../NHL/images3042045.png""></a>"
0.855199223,6,Magnus Paajarvi,2.285714286,"<a href=""http://www.espn.com/nhl/player/_/id/5409""><img src=""../NHL/images5409.png""></a>"
0.919520351,4,Malcolm Subban,2.457627119,"<a href=""http://www.espn.com/nhl/player/_/id/2976852""><img src=""../NHL/images2976852.png""></a>"
0.828036132,6,Marc Methot,2.213114754,"<a href=""http://www.espn.com/nhl/player/_/id/2328""><img src=""../NHL/images2328.png""></a>"
0.715561224,32,Marc Staal,1.9125,"<a href=""http://www.espn.com/nhl/player/_/id/3250""><img src=""../NHL/images3250.png""></a>"
0.724003887,4,Marc-Andre Fleury,1.935064935,"<a href=""http://www.espn.com/nhl/player/_/id/2346""><img src=""../NHL/images2346.png""></a>"
0.875242954,10,Marc-Edouard Vlasic,2.339285714,"<a href=""http://www.espn.com/nhl/player/_/id/3371""><img src=""../NHL/images3371.png""></a>"
0.774281935,26,Marco Scandella,2.069444444,"<a href=""http://www.espn.com/nhl/player/_/id/5218""><img src=""../NHL/images5218.png""></a>"
0.75898931,23,Marcus Sorensen,2.028571429,"<a href=""http://www.espn.com/nhl/player/_/id/4063462""><img src=""../NHL/images4063462.png""></a>"
0.776643991,55,Marcus Foligno,2.075757576,"<a href=""http://www.espn.com/nhl/player/_/id/5172""><img src=""../NHL/images5172.png""></a>"
0.728344671,8,Marcus Johansson,1.946666667,"<a href=""http://www.espn.com/nhl/player/_/id/5714""><img src=""../NHL/images5714.png""></a>"
0.743376298,30,Marcus Kruger,1.986842105,"<a href=""http://www.espn.com/nhl/player/_/id/5757""><img src=""../NHL/images5757.png""></a>"
0.689990282,66,Marcus Pettersson,1.844155844,"<a href=""http://www.espn.com/nhl/player/_/id/3114995""><img src=""../NHL/images3114995.png""></a>"
0.670731707,18,Mario Kempe,1.792682927,"<a href=""http://www.espn.com/nhl/player/_/id/4365""><img src=""../NHL/images4365.png""></a>"
0.783691855,4,Mark Barberio,2.094594595,"<a href=""http://www.espn.com/nhl/player/_/id/5315""><img src=""../NHL/images5315.png""></a>"
0.783691855,69,Mark Giordano,2.094594595,"<a href=""http://www.espn.com/nhl/player/_/id/3006""><img src=""../NHL/images3006.png""></a>"
0.819827931,12,Mark Jankowski,2.191176471,"<a href=""http://www.espn.com/nhl/player/_/id/2976849""><img src=""../NHL/images2976849.png""></a>"
0.753495843,26,Mark Pysyk,2.013888889,"<a href=""http://www.espn.com/nhl/player/_/id/5824""><img src=""../NHL/images5824.png""></a>"
0.727513228,38,Mark Scheifele,1.944444444,"<a href=""http://www.espn.com/nhl/player/_/id/2562632""><img src=""../NHL/images2562632.png""></a>"
0.857666143,27,Mark Stone,2.292307692,"<a href=""http://www.espn.com/nhl/player/_/id/5545""><img src=""../NHL/images5545.png""></a>"
0.848817139,7,Marko Dano,2.268656716,"<a href=""http://www.espn.com/nhl/player/_/id/3042058""><img src=""../NHL/images3042058.png""></a>"
0.703992123,20,Markus Granlund,1.881578947,"<a href=""http://www.espn.com/nhl/player/_/id/2563042""><img src=""../NHL/images2563042.png""></a>"
0.792606516,2,Markus Hannikainen,2.118421053,"<a href=""http://www.espn.com/nhl/player/_/id/2592084""><img src=""../NHL/images2592084.png""></a>"
0.777080063,6,Markus Nutivaara,2.076923077,"<a href=""http://www.espn.com/nhl/player/_/id/3942293""><img src=""../NHL/images3942293.png""></a>"
0.75898931,2,Martin Jones,2.028571429,"<a href=""http://www.espn.com/nhl/player/_/id/5096""><img src=""../NHL/images5096.png""></a>"
0.808823529,4,Martin Frk,2.161764706,"<a href=""http://www.espn.com/nhl/player/_/id/3068036""><img src=""../NHL/images3068036.png""></a>"
0.812439261,12,Martin Marincin,2.171428571,"<a href=""http://www.espn.com/nhl/player/_/id/5451""><img src=""../NHL/images5451.png""></a>"
0.830144558,46,Mathew Barzal,2.21875,"<a href=""http://www.espn.com/nhl/player/_/id/3899946""><img src=""../NHL/images3899946.png""></a>"
0.654761905,44,Mathieu Perreault,1.75,"<a href=""http://www.espn.com/nhl/player/_/id/3886""><img src=""../NHL/images3886.png""></a>"
0.811616954,24,Mats Zuccarello,2.169230769,"<a href=""http://www.espn.com/nhl/player/_/id/5560""><img src=""../NHL/images5560.png""></a>"
0.79442736,58,Matt Calvert,2.123287671,"<a href=""http://www.espn.com/nhl/player/_/id/5116""><img src=""../NHL/images5116.png""></a>"
0.685941043,14,Matt Cullen,1.833333333,"<a href=""http://www.espn.com/nhl/player/_/id/182""><img src=""../NHL/images182.png""></a>"
0.85369359,8,Matt Duchene,2.281690141,"<a href=""http://www.espn.com/nhl/player/_/id/5161""><img src=""../NHL/images5161.png""></a>"
0.74829932,68,Matt Grzelcyk,2,"<a href=""http://www.espn.com/nhl/player/_/id/3069448""><img src=""../NHL/images3069448.png""></a>"
0.832064169,19,Matt Hendricks,2.223880597,"<a href=""http://www.espn.com/nhl/player/_/id/3755""><img src=""../NHL/images3755.png""></a>"
0.725485316,4,Matt Hunwick,1.93902439,"<a href=""http://www.espn.com/nhl/player/_/id/3736""><img src=""../NHL/images3736.png""></a>"
0.759144237,38,Matt Irwin,2.028985507,"<a href=""http://www.espn.com/nhl/player/_/id/5677""><img src=""../NHL/images5677.png""></a>"
0.74829932,53,Matt Martin,2,"<a href=""http://www.espn.com/nhl/player/_/id/5050""><img src=""../NHL/images5050.png""></a>"
0.702794631,4,Matt Murray,1.878378378,"<a href=""http://www.espn.com/nhl/player/_/id/3067862""><img src=""../NHL/images3067862.png""></a>"
0.815854119,8,Matt Nieto,2.180555556,"<a href=""http://www.espn.com/nhl/player/_/id/2563076""><img src=""../NHL/images2563076.png""></a>"
0.757892901,41,Matt Niskanen,2.025641026,"<a href=""http://www.espn.com/nhl/player/_/id/3620""><img src=""../NHL/images3620.png""></a>"
0.899076048,4,Matthew Peca,2.402985075,"<a href=""http://www.espn.com/nhl/player/_/id/3024646""><img src=""../NHL/images3024646.png""></a>"
0.882759354,62,Matthew Tkachuk,2.359375,"<a href=""http://www.espn.com/nhl/player/_/id/4024854""><img src=""../NHL/images4024854.png""></a>"
0.763265306,47,Mattias Ekholm,2.04,"<a href=""http://www.espn.com/nhl/player/_/id/2558631""><img src=""../NHL/images2558631.png""></a>"
0.878954757,24,Mattias Janmark,2.349206349,"<a href=""http://www.espn.com/nhl/player/_/id/3042085""><img src=""../NHL/images3042085.png""></a>"
0.838095238,80,Max Domi,2.24,"<a href=""http://www.espn.com/nhl/player/_/id/3042014""><img src=""../NHL/images3042014.png""></a>"
0.737759893,36,Max Pacioretty,1.971830986,"<a href=""http://www.espn.com/nhl/player/_/id/4005""><img src=""../NHL/images4005.png""></a>"
0.708390023,26,Melker Karlsson,1.893333333,"<a href=""http://www.espn.com/nhl/player/_/id/3109556""><img src=""../NHL/images3109556.png""></a>"
0.784176684,13,Michael McLeod,2.095890411,"<a href=""http://www.espn.com/nhl/player/_/id/4024902""><img src=""../NHL/images4024902.png""></a>"
0.753644315,8,Michael Del Zotto,2.014285714,"<a href=""http://www.espn.com/nhl/player/_/id/5062""><img src=""../NHL/images5062.png""></a>"
0.787389583,26,Michael Frolik,2.104477612,"<a href=""http://www.espn.com/nhl/player/_/id/3802""><img src=""../NHL/images3802.png""></a>"
0.809803373,8,Michael Grabner,2.164383562,"<a href=""http://www.espn.com/nhl/player/_/id/3558""><img src=""../NHL/images3558.png""></a>"
0.763675333,0,Michael Hutchinson,2.04109589,"<a href=""http://www.espn.com/nhl/player/_/id/5133""><img src=""../NHL/images5133.png""></a>"
0.770636613,44,Michael Matheson,2.059701493,"<a href=""http://www.espn.com/nhl/player/_/id/2976851""><img src=""../NHL/images2976851.png""></a>"
0.742876861,32,Michael Raffl,1.985507246,"<a href=""http://www.espn.com/nhl/player/_/id/3037290""><img src=""../NHL/images3037290.png""></a>"
0.789302022,29,Michael Rasmussen,2.109589041,"<a href=""http://www.espn.com/nhl/player/_/id/4233576""><img src=""../NHL/images4233576.png""></a>"
0.722672631,10,Michael Stone,1.931506849,"<a href=""http://www.espn.com/nhl/player/_/id/5148""><img src=""../NHL/images5148.png""></a>"
0.803174603,60,Michal Kempny,2.146666667,"<a href=""http://www.espn.com/nhl/player/_/id/4046946""><img src=""../NHL/images4046946.png""></a>"
0.777837451,0,Michal Neuvirth,2.078947368,"<a href=""http://www.espn.com/nhl/player/_/id/3705""><img src=""../NHL/images3705.png""></a>"
0.81432573,75,Micheal Haley,2.176470588,"<a href=""http://www.espn.com/nhl/player/_/id/5086""><img src=""../NHL/images5086.png""></a>"
0.786256532,58,Micheal Ferland,2.101449275,"<a href=""http://www.espn.com/nhl/player/_/id/5579""><img src=""../NHL/images5579.png""></a>"
0.732709751,8,Miikka Salomaki,1.958333333,"<a href=""http://www.espn.com/nhl/player/_/id/2563062""><img src=""../NHL/images2563062.png""></a>"
0.753424658,47,Mika Zibanejad,2.01369863,"<a href=""http://www.espn.com/nhl/player/_/id/2562637""><img src=""../NHL/images2562637.png""></a>"
0.753644315,52,Mikael Backlund,2.014285714,"<a href=""http://www.espn.com/nhl/player/_/id/3797""><img src=""../NHL/images3797.png""></a>"
0.775024295,24,Mikael Granlund,2.071428571,"<a href=""http://www.espn.com/nhl/player/_/id/5831""><img src=""../NHL/images5831.png""></a>"
0.753355396,30,Mike Hoffman,2.013513514,"<a href=""http://www.espn.com/nhl/player/_/id/5103""><img src=""../NHL/images5103.png""></a>"
0.826479846,16,Mike Reilly,2.208955224,"<a href=""http://www.espn.com/nhl/player/_/id/3024796""><img src=""../NHL/images3024796.png""></a>"
0.692682478,2,Mike Smith,1.851351351,"<a href=""http://www.espn.com/nhl/player/_/id/1971""><img src=""../NHL/images1971.png""></a>"
0.840397698,28,Mikhail Sergachev,2.246153846,"<a href=""http://www.espn.com/nhl/player/_/id/4024868""><img src=""../NHL/images4024868.png""></a>"
0.839308696,6,Mikkel Boedker,2.243243243,"<a href=""http://www.espn.com/nhl/player/_/id/3976""><img src=""../NHL/images3976.png""></a>"
0.758017493,22,Mikko Koivu,2.025974026,"<a href=""http://www.espn.com/nhl/player/_/id/2147""><img src=""../NHL/images2147.png""></a>"
0.775411614,2,Mikko Koskinen,2.072463768,"<a href=""http://www.espn.com/nhl/player/_/id/5268""><img src=""../NHL/images5268.png""></a>"
0.824298469,91,Milan Lucic,2.203125,"<a href=""http://www.espn.com/nhl/player/_/id/3780""><img src=""../NHL/images3780.png""></a>"
0.841836735,17,Mirco Mueller,2.25,"<a href=""http://www.espn.com/nhl/player/_/id/3042033""><img src=""../NHL/images3042033.png""></a>"
0.808163265,16,Miro Heiskanen,2.16,"<a href=""http://www.espn.com/nhl/player/_/id/4233536""><img src=""../NHL/images4233536.png""></a>"
0.806266168,14,Morgan Rielly,2.154929577,"<a href=""http://www.espn.com/nhl/player/_/id/2976833""><img src=""../NHL/images2976833.png""></a>"
0.833333333,8,Nate Schmidt,2.227272727,"<a href=""http://www.espn.com/nhl/player/_/id/3024798""><img src=""../NHL/images3024798.png""></a>"
0.849854227,17,Nate Thompson,2.271428571,"<a href=""http://www.espn.com/nhl/player/_/id/2688""><img src=""../NHL/images2688.png""></a>"
0.780834073,39,Nathan Beaulieu,2.086956522,"<a href=""http://www.espn.com/nhl/player/_/id/2562598""><img src=""../NHL/images2562598.png""></a>"
0.738581147,34,Nathan MacKinnon,1.974025974,"<a href=""http://www.espn.com/nhl/player/_/id/3041969""><img src=""../NHL/images3041969.png""></a>"
0.861678005,43,Nazem Kadri,2.303030303,"<a href=""http://www.espn.com/nhl/player/_/id/5349""><img src=""../NHL/images5349.png""></a>"
0.803321329,35,Neal Pionk,2.147058824,"<a href=""http://www.espn.com/nhl/player/_/id/3988847""><img src=""../NHL/images3988847.png""></a>"
0.852841136,20,Nic Dowd,2.279411765,"<a href=""http://www.espn.com/nhl/player/_/id/3025616""><img src=""../NHL/images3025616.png""></a>"
0.74829932,2,Nic Petan,2,"<a href=""http://www.espn.com/nhl/player/_/id/3042018""><img src=""../NHL/images3042018.png""></a>"
0.784176684,30,Nick Bjugstad,2.095890411,"<a href=""http://www.espn.com/nhl/player/_/id/5828""><img src=""../NHL/images5828.png""></a>"
0.753355396,18,Nick Bonino,2.013513514,"<a href=""http://www.espn.com/nhl/player/_/id/4927""><img src=""../NHL/images4927.png""></a>"
0.784674981,35,Nick Cousins,2.097222222,"<a href=""http://www.espn.com/nhl/player/_/id/2563027""><img src=""../NHL/images2563027.png""></a>"
0.767735666,44,Nick Foligno,2.051948052,"<a href=""http://www.espn.com/nhl/player/_/id/3535""><img src=""../NHL/images3535.png""></a>"
0.785714286,14,Nick Holden,2.1,"<a href=""http://www.espn.com/nhl/player/_/id/3884""><img src=""../NHL/images3884.png""></a>"
0.801749271,21,Nick Jensen,2.142857143,"<a href=""http://www.espn.com/nhl/player/_/id/3025608""><img src=""../NHL/images3025608.png""></a>"
0.780834073,18,Nick Leddy,2.086956522,"<a href=""http://www.espn.com/nhl/player/_/id/5447""><img src=""../NHL/images5447.png""></a>"
0.728607232,82,Nick Ritchie,1.947368421,"<a href=""http://www.espn.com/nhl/player/_/id/3114742""><img src=""../NHL/images3114742.png""></a>"
0.753355396,8,Nick Schmaltz,2.013513514,"<a href=""http://www.espn.com/nhl/player/_/id/3114770""><img src=""../NHL/images3114770.png""></a>"
0.823129252,64,Nick Seeler,2.2,"<a href=""http://www.espn.com/nhl/player/_/id/2564164""><img src=""../NHL/images2564164.png""></a>"
0.735094038,30,Nicklas Backstrom,1.964705882,"<a href=""http://www.espn.com/nhl/player/_/id/3666""><img src=""../NHL/images3666.png""></a>"
0.860544218,24,Nico Hischier,2.3,"<a href=""http://www.espn.com/nhl/player/_/id/4233555""><img src=""../NHL/images4233555.png""></a>"
0.821050642,22,Nicolas Deslauriers,2.194444444,"<a href=""http://www.espn.com/nhl/player/_/id/5193""><img src=""../NHL/images5193.png""></a>"
0.849854227,75,Nikita Zadorov,2.271428571,"<a href=""http://www.espn.com/nhl/player/_/id/3042021""><img src=""../NHL/images3042021.png""></a>"
0.722672631,18,Nikita Zaitsev,1.931506849,"<a href=""http://www.espn.com/nhl/player/_/id/4010739""><img src=""../NHL/images4010739.png""></a>"
0.827067669,44,Niklas Hjalmarsson,2.210526316,"<a href=""http://www.espn.com/nhl/player/_/id/3697""><img src=""../NHL/images3697.png""></a>"
0.732264334,40,Niklas Kronwall,1.957142857,"<a href=""http://www.espn.com/nhl/player/_/id/2127""><img src=""../NHL/images2127.png""></a>"
0.804142553,15,Nikolaj Ehlers,2.149253731,"<a href=""http://www.espn.com/nhl/player/_/id/3114741""><img src=""../NHL/images3114741.png""></a>"
0.763888889,18,Nikolay Goldobin,2.041666667,"<a href=""http://www.espn.com/nhl/player/_/id/3114786""><img src=""../NHL/images3114786.png""></a>"
0.854401462,30,Nino Niederreiter,2.28358209,"<a href=""http://www.espn.com/nhl/player/_/id/5511""><img src=""../NHL/images5511.png""></a>"
0.803321329,12,Noah Hanifin,2.147058824,"<a href=""http://www.espn.com/nhl/player/_/id/3652964""><img src=""../NHL/images3652964.png""></a>"
0.775024295,47,Noel Acciari,2.071428571,"<a href=""http://www.espn.com/nhl/player/_/id/3096237""><img src=""../NHL/images3096237.png""></a>"
