Y,X,NHL Player,fWHR,Player Photo
0.743243243,27,Nolan Patrick,1.986486486,"<a href=""http://www.espn.com/nhl/player/_/id/4233544""><img src=""../NHL/images4233544.png""></a>"
0.743440233,8,Oliver Bjorkstrand,1.987012987,"<a href=""http://www.espn.com/nhl/player/_/id/3042095""><img src=""../NHL/images3042095.png""></a>"
0.814928711,52,Oliver Ekman-Larsson,2.178082192,"<a href=""http://www.espn.com/nhl/player/_/id/5488""><img src=""../NHL/images5488.png""></a>"
0.826247166,12,Olli Maatta,2.208333333,"<a href=""http://www.espn.com/nhl/player/_/id/2976850""><img src=""../NHL/images2976850.png""></a>"
0.717120181,20,Ondrej Palat,1.916666667,"<a href=""http://www.espn.com/nhl/player/_/id/2590389""><img src=""../NHL/images2590389.png""></a>"
0.737906274,17,Oscar Fantenberg,1.972222222,"<a href=""http://www.espn.com/nhl/player/_/id/4217973""><img src=""../NHL/images4217973.png""></a>"
0.765837585,16,Oscar Klefbom,2.046875,"<a href=""http://www.espn.com/nhl/player/_/id/2562608""><img src=""../NHL/images2562608.png""></a>"
0.794348509,28,Oscar Lindberg,2.123076923,"<a href=""http://www.espn.com/nhl/player/_/id/2590850""><img src=""../NHL/images2590850.png""></a>"
0.835058661,20,Oskar Lindblom,2.231884058,"<a href=""http://www.espn.com/nhl/player/_/id/3151326""><img src=""../NHL/images3151326.png""></a>"
0.732923306,22,Oskar Sundqvist,1.95890411,"<a href=""http://www.espn.com/nhl/player/_/id/3069277""><img src=""../NHL/images3069277.png""></a>"
0.74829932,18,Par Lindholm,2,"<a href=""http://www.espn.com/nhl/player/_/id/4294165""><img src=""../NHL/images4294165.png""></a>"
0.777080063,26,Patric Hornqvist,2.076923077,"<a href=""http://www.espn.com/nhl/player/_/id/3699""><img src=""../NHL/images3699.png""></a>"
0.714285714,30,Patrice Bergeron,1.909090909,"<a href=""http://www.espn.com/nhl/player/_/id/2280""><img src=""../NHL/images2280.png""></a>"
0.816805595,22,Patrick Kane,2.183098592,"<a href=""http://www.espn.com/nhl/player/_/id/3735""><img src=""../NHL/images3735.png""></a>"
0.775810324,28,Patrick Marleau,2.073529412,"<a href=""http://www.espn.com/nhl/player/_/id/576""><img src=""../NHL/images576.png""></a>"
0.7696793,64,Patrick Maroon,2.057142857,"<a href=""http://www.espn.com/nhl/player/_/id/3853""><img src=""../NHL/images3853.png""></a>"
0.719518577,42,Patrik Laine,1.923076923,"<a href=""http://www.espn.com/nhl/player/_/id/4024820""><img src=""../NHL/images4024820.png""></a>"
0.803174603,53,Patrik Nemeth,2.146666667,"<a href=""http://www.espn.com/nhl/player/_/id/2590752""><img src=""../NHL/images2590752.png""></a>"
0.772594752,12,Paul LaDue,2.064935065,"<a href=""http://www.espn.com/nhl/player/_/id/3069360""><img src=""../NHL/images3069360.png""></a>"
0.844509232,17,Paul Byron,2.257142857,"<a href=""http://www.espn.com/nhl/player/_/id/4568""><img src=""../NHL/images4568.png""></a>"
0.710884354,30,Paul Stastny,1.9,"<a href=""http://www.espn.com/nhl/player/_/id/3467""><img src=""../NHL/images3467.png""></a>"
0.737759893,15,Pavel Zacha,1.971830986,"<a href=""http://www.espn.com/nhl/player/_/id/3899949""><img src=""../NHL/images3899949.png""></a>"
0.791059281,13,Pavel Buchnevich,2.114285714,"<a href=""http://www.espn.com/nhl/player/_/id/3042081""><img src=""../NHL/images3042081.png""></a>"
0.672522173,4,Pekka Rinne,1.797468354,"<a href=""http://www.espn.com/nhl/player/_/id/3157""><img src=""../NHL/images3157.png""></a>"
0.810657596,6,Petr Mrazek,2.166666667,"<a href=""http://www.espn.com/nhl/player/_/id/5619""><img src=""../NHL/images5619.png""></a>"
0.795068027,0,Pheonix Copley,2.125,"<a href=""http://www.espn.com/nhl/player/_/id/3095330""><img src=""../NHL/images3095330.png""></a>"
0.820895522,28,Phil Kessel,2.194029851,"<a href=""http://www.espn.com/nhl/player/_/id/3479""><img src=""../NHL/images3479.png""></a>"
0.758276644,0,Philipp Grubauer,2.026666667,"<a href=""http://www.espn.com/nhl/player/_/id/5657""><img src=""../NHL/images5657.png""></a>"
0.773926009,39,Phillip Danault,2.068493151,"<a href=""http://www.espn.com/nhl/player/_/id/2562602""><img src=""../NHL/images2562602.png""></a>"
0.793650794,6,Pierre-Edouard Bellemare,2.121212121,"<a href=""http://www.espn.com/nhl/player/_/id/3111908""><img src=""../NHL/images3111908.png""></a>"
0.69286974,64,Pierre-Luc Dubois,1.851851852,"<a href=""http://www.espn.com/nhl/player/_/id/4024833""><img src=""../NHL/images4024833.png""></a>"
0.742954325,20,Pontus Aberg,1.985714286,"<a href=""http://www.espn.com/nhl/player/_/id/3069396""><img src=""../NHL/images3069396.png""></a>"
0.725274725,54,Radek Faksa,1.938461538,"<a href=""http://www.espn.com/nhl/player/_/id/2976842""><img src=""../NHL/images2976842.png""></a>"
0.770636613,8,Radim Simek,2.059701493,"<a href=""http://www.espn.com/nhl/player/_/id/4226783""><img src=""../NHL/images4226783.png""></a>"
0.910430839,23,Rasmus Andersson,2.433333333,"<a href=""http://www.espn.com/nhl/player/_/id/3904186""><img src=""../NHL/images3904186.png""></a>"
0.816805595,34,Rasmus Dahlin,2.183098592,"<a href=""http://www.espn.com/nhl/player/_/id/4294163""><img src=""../NHL/images4294163.png""></a>"
0.757537583,38,Rasmus Ristolainen,2.024691358,"<a href=""http://www.espn.com/nhl/player/_/id/3041999""><img src=""../NHL/images3041999.png""></a>"
0.732031943,14,Reilly Smith,1.956521739,"<a href=""http://www.espn.com/nhl/player/_/id/2500990""><img src=""../NHL/images2500990.png""></a>"
0.823129252,44,Richard Panik,2.2,"<a href=""http://www.espn.com/nhl/player/_/id/5332""><img src=""../NHL/images5332.png""></a>"
0.831443689,27,Rickard Rakell,2.222222222,"<a href=""http://www.espn.com/nhl/player/_/id/2562629""><img src=""../NHL/images2562629.png""></a>"
0.711346267,19,Riley Nash,1.901234568,"<a href=""http://www.espn.com/nhl/player/_/id/5005""><img src=""../NHL/images5005.png""></a>"
0.835600907,17,Riley Sheahan,2.233333333,"<a href=""http://www.espn.com/nhl/player/_/id/5836""><img src=""../NHL/images5836.png""></a>"
0.770308123,6,Robby Fabbri,2.058823529,"<a href=""http://www.espn.com/nhl/player/_/id/3114774""><img src=""../NHL/images3114774.png""></a>"
0.723018937,47,Robert Bortuzzo,1.932432432,"<a href=""http://www.espn.com/nhl/player/_/id/4916""><img src=""../NHL/images4916.png""></a>"
0.743029606,63,Robert Hagg,1.985915493,"<a href=""http://www.espn.com/nhl/player/_/id/3042013""><img src=""../NHL/images3042013.png""></a>"
0.706207483,0,Roberto Luongo,1.8875,"<a href=""http://www.espn.com/nhl/player/_/id/551""><img src=""../NHL/images551.png""></a>"
0.886446886,0,Robin Lehner,2.369230769,"<a href=""http://www.espn.com/nhl/player/_/id/5283""><img src=""../NHL/images5283.png""></a>"
0.892203035,10,Rocco Grimaldi,2.384615385,"<a href=""http://www.espn.com/nhl/player/_/id/2563044""><img src=""../NHL/images2563044.png""></a>"
0.753495843,42,Roman Josi,2.013888889,"<a href=""http://www.espn.com/nhl/player/_/id/5436""><img src=""../NHL/images5436.png""></a>"
0.738187167,21,Ron Hainsey,1.972972973,"<a href=""http://www.espn.com/nhl/player/_/id/2722""><img src=""../NHL/images2722.png""></a>"
0.834641549,23,Ross Johnston,2.230769231,"<a href=""http://www.espn.com/nhl/player/_/id/3067822""><img src=""../NHL/images3067822.png""></a>"
0.718761189,14,Ryan Callahan,1.921052632,"<a href=""http://www.espn.com/nhl/player/_/id/3331""><img src=""../NHL/images3331.png""></a>"
0.753644315,34,Ryan McDonagh,2.014285714,"<a href=""http://www.espn.com/nhl/player/_/id/4954""><img src=""../NHL/images4954.png""></a>"
0.824213743,8,Ryan Carpenter,2.202898551,"<a href=""http://www.espn.com/nhl/player/_/id/3096605""><img src=""../NHL/images3096605.png""></a>"
0.874934589,6,Ryan Donato,2.338461538,"<a href=""http://www.espn.com/nhl/player/_/id/3115033""><img src=""../NHL/images3115033.png""></a>"
0.860544218,29,Ryan Dzingel,2.3,"<a href=""http://www.espn.com/nhl/player/_/id/3070196""><img src=""../NHL/images3070196.png""></a>"
0.809726876,20,Ryan Ellis,2.164179104,"<a href=""http://www.espn.com/nhl/player/_/id/5169""><img src=""../NHL/images5169.png""></a>"
0.75898931,58,Ryan Getzlaf,2.028571429,"<a href=""http://www.espn.com/nhl/player/_/id/2310""><img src=""../NHL/images2310.png""></a>"
0.792316927,74,Ryan Hartman,2.117647059,"<a href=""http://www.espn.com/nhl/player/_/id/3042063""><img src=""../NHL/images3042063.png""></a>"
0.727513228,42,Ryan Johansen,1.944444444,"<a href=""http://www.espn.com/nhl/player/_/id/5434""><img src=""../NHL/images5434.png""></a>"
0.742630385,44,Ryan Kesler,1.984848485,"<a href=""http://www.espn.com/nhl/player/_/id/2175""><img src=""../NHL/images2175.png""></a>"
0.780834073,0,Ryan Miller,2.086956522,"<a href=""http://www.espn.com/nhl/player/_/id/1549""><img src=""../NHL/images1549.png""></a>"
0.81814059,10,Ryan Murray,2.186666667,"<a href=""http://www.espn.com/nhl/player/_/id/2966501""><img src=""../NHL/images2966501.png""></a>"
0.726919339,26,Ryan Nugent-Hopkins,1.942857143,"<a href=""http://www.espn.com/nhl/player/_/id/2562624""><img src=""../NHL/images2562624.png""></a>"
0.737759893,12,Ryan O'Reilly,1.971830986,"<a href=""http://www.espn.com/nhl/player/_/id/5208""><img src=""../NHL/images5208.png""></a>"
0.74829932,22,Ryan Pulock,2,"<a href=""http://www.espn.com/nhl/player/_/id/3042019""><img src=""../NHL/images3042019.png""></a>"
0.784176684,74,Ryan Reaves,2.095890411,"<a href=""http://www.espn.com/nhl/player/_/id/3683""><img src=""../NHL/images3683.png""></a>"
0.753222342,2,Ryan Spooner,2.013157895,"<a href=""http://www.espn.com/nhl/player/_/id/5544""><img src=""../NHL/images5544.png""></a>"
0.707296617,64,Ryan Strome,1.890410959,"<a href=""http://www.espn.com/nhl/player/_/id/2562636""><img src=""../NHL/images2562636.png""></a>"
0.809726876,41,Ryan Suter,2.164179104,"<a href=""http://www.espn.com/nhl/player/_/id/3047""><img src=""../NHL/images3047.png""></a>"
0.938252224,93,Sam Bennett,2.507692308,"<a href=""http://www.espn.com/nhl/player/_/id/3114732""><img src=""../NHL/images3114732.png""></a>"
0.688250609,14,Sam Gagner,1.839506173,"<a href=""http://www.espn.com/nhl/player/_/id/3808""><img src=""../NHL/images3808.png""></a>"
0.901360544,16,Sam Reinhart,2.409090909,"<a href=""http://www.espn.com/nhl/player/_/id/3114722""><img src=""../NHL/images3114722.png""></a>"
0.738187167,22,Sami Vatanen,1.972972973,"<a href=""http://www.espn.com/nhl/player/_/id/2590835""><img src=""../NHL/images2590835.png""></a>"
0.866780045,6,Sammy Blais,2.316666667,"<a href=""http://www.espn.com/nhl/player/_/id/3149697""><img src=""../NHL/images3149697.png""></a>"
0.822144647,6,Samuel Girard,2.197368421,"<a href=""http://www.espn.com/nhl/player/_/id/4063401""><img src=""../NHL/images4063401.png""></a>"
0.852841136,4,Samuel Morin,2.279411765,"<a href=""http://www.espn.com/nhl/player/_/id/3042012""><img src=""../NHL/images3042012.png""></a>"
0.859375,23,Scott Harrington,2.296875,"<a href=""http://www.espn.com/nhl/player/_/id/2563045""><img src=""../NHL/images2563045.png""></a>"
0.873015873,53,Scott Laughton,2.333333333,"<a href=""http://www.espn.com/nhl/player/_/id/2976848""><img src=""../NHL/images2976848.png""></a>"
0.832064169,68,Scott Mayfield,2.223880597,"<a href=""http://www.espn.com/nhl/player/_/id/2563069""><img src=""../NHL/images2563069.png""></a>"
0.763888889,4,Scott Wilson,2.041666667,"<a href=""http://www.espn.com/nhl/player/_/id/2591166""><img src=""../NHL/images2591166.png""></a>"
0.76505229,34,Sean Couturier,2.044776119,"<a href=""http://www.espn.com/nhl/player/_/id/2562601""><img src=""../NHL/images2562601.png""></a>"
0.827664399,38,Sean Kuraly,2.212121212,"<a href=""http://www.espn.com/nhl/player/_/id/2564154""><img src=""../NHL/images2564154.png""></a>"
0.78337585,12,Sean Monahan,2.09375,"<a href=""http://www.espn.com/nhl/player/_/id/3041996""><img src=""../NHL/images3041996.png""></a>"
0.830832333,26,Sebastian Aho,2.220588235,"<a href=""http://www.espn.com/nhl/player/_/id/3904173""><img src=""../NHL/images3904173.png""></a>"
0.768253968,2,Semyon Varlamov,2.053333333,"<a href=""http://www.espn.com/nhl/player/_/id/3759""><img src=""../NHL/images3759.png""></a>"
0.734091105,2,Sergei Bobrovsky,1.962025316,"<a href=""http://www.espn.com/nhl/player/_/id/5571""><img src=""../NHL/images5571.png""></a>"
0.821185617,28,Seth Jones,2.194805195,"<a href=""http://www.espn.com/nhl/player/_/id/3041992""><img src=""../NHL/images3041992.png""></a>"
0.7696793,22,Shayne Gostisbehere,2.057142857,"<a href=""http://www.espn.com/nhl/player/_/id/3025662""><img src=""../NHL/images3025662.png""></a>"
0.800996455,20,Shea Theodore,2.14084507,"<a href=""http://www.espn.com/nhl/player/_/id/3042055""><img src=""../NHL/images3042055.png""></a>"
0.725962027,28,Shea Weber,1.940298507,"<a href=""http://www.espn.com/nhl/player/_/id/2278""><img src=""../NHL/images2278.png""></a>"
0.770308123,36,Sidney Crosby,2.058823529,"<a href=""http://www.espn.com/nhl/player/_/id/3114""><img src=""../NHL/images3114.png""></a>"
0.753569033,14,Slater Koekkoek,2.014084507,"<a href=""http://www.espn.com/nhl/player/_/id/2976840""><img src=""../NHL/images2976840.png""></a>"
0.743029606,28,Stefan Noesen,1.985915493,"<a href=""http://www.espn.com/nhl/player/_/id/2562623""><img src=""../NHL/images2562623.png""></a>"
0.74829932,37,Steven Stamkos,2,"<a href=""http://www.espn.com/nhl/player/_/id/5037""><img src=""../NHL/images5037.png""></a>"
0.74829932,22,Steven Kampfer,2,"<a href=""http://www.espn.com/nhl/player/_/id/4911""><img src=""../NHL/images4911.png""></a>"
0.873015873,14,Sven Andrighetto,2.333333333,"<a href=""http://www.espn.com/nhl/player/_/id/3042092""><img src=""../NHL/images3042092.png""></a>"
0.758411473,6,Sven Baertschi,2.027027027,"<a href=""http://www.espn.com/nhl/player/_/id/2562597""><img src=""../NHL/images2562597.png""></a>"
0.843321456,24,T.J. Brodie,2.253968254,"<a href=""http://www.espn.com/nhl/player/_/id/5162""><img src=""../NHL/images5162.png""></a>"
0.854476926,36,T.J. Oshie,2.283783784,"<a href=""http://www.espn.com/nhl/player/_/id/5034""><img src=""../NHL/images5034.png""></a>"
0.782760473,25,Tanner Pearson,2.092105263,"<a href=""http://www.espn.com/nhl/player/_/id/2976860""><img src=""../NHL/images2976860.png""></a>"
0.800104657,16,Taylor Hall,2.138461538,"<a href=""http://www.espn.com/nhl/player/_/id/5428""><img src=""../NHL/images5428.png""></a>"
0.743243243,14,Taylor Fedun,1.986486486,"<a href=""http://www.espn.com/nhl/player/_/id/2304599""><img src=""../NHL/images2304599.png""></a>"
0.800996455,12,Teuvo Teravainen,2.14084507,"<a href=""http://www.espn.com/nhl/player/_/id/2592095""><img src=""../NHL/images2592095.png""></a>"
0.813627038,0,Thatcher Demko,2.174603175,"<a href=""http://www.espn.com/nhl/player/_/id/3096217""><img src=""../NHL/images3096217.png""></a>"
0.774647887,32,Thomas Chabot,2.070422535,"<a href=""http://www.espn.com/nhl/player/_/id/3900219""><img src=""../NHL/images3900219.png""></a>"
0.786256532,4,Thomas Greiss,2.101449275,"<a href=""http://www.espn.com/nhl/player/_/id/3375""><img src=""../NHL/images3375.png""></a>"
0.759637188,33,Thomas Hickey,2.03030303,"<a href=""http://www.espn.com/nhl/player/_/id/3769""><img src=""../NHL/images3769.png""></a>"
0.850340136,26,Thomas Vanek,2.272727273,"<a href=""http://www.espn.com/nhl/player/_/id/3045""><img src=""../NHL/images3045.png""></a>"
0.718367347,10,Tim Heed,1.92,"<a href=""http://www.espn.com/nhl/player/_/id/2590825""><img src=""../NHL/images2590825.png""></a>"
0.699708455,9,Tim Schaller,1.87012987,"<a href=""http://www.espn.com/nhl/player/_/id/3069290""><img src=""../NHL/images3069290.png""></a>"
0.767735666,55,Timo Meier,2.051948052,"<a href=""http://www.espn.com/nhl/player/_/id/3899978""><img src=""../NHL/images3899978.png""></a>"
0.795068027,8,Tobias Rieder,2.125,"<a href=""http://www.espn.com/nhl/player/_/id/2564163""><img src=""../NHL/images2564163.png""></a>"
0.75898931,10,Tom Kuhnhackl,2.028571429,"<a href=""http://www.espn.com/nhl/player/_/id/2591152""><img src=""../NHL/images2591152.png""></a>"
0.803916161,128,Tom Wilson,2.148648649,"<a href=""http://www.espn.com/nhl/player/_/id/2970615""><img src=""../NHL/images2970615.png""></a>"
0.825330132,18,Tomas Hertl,2.205882353,"<a href=""http://www.espn.com/nhl/player/_/id/2976844""><img src=""../NHL/images2976844.png""></a>"
0.732923306,18,Tomas Nosek,1.95890411,"<a href=""http://www.espn.com/nhl/player/_/id/3112266""><img src=""../NHL/images3112266.png""></a>"
0.804142553,34,Tomas Tatar,2.149253731,"<a href=""http://www.espn.com/nhl/player/_/id/5227""><img src=""../NHL/images5227.png""></a>"
0.821995465,33,Torey Krug,2.196969697,"<a href=""http://www.espn.com/nhl/player/_/id/2952729""><img src=""../NHL/images2952729.png""></a>"
0.701530612,20,Travis Zajac,1.875,"<a href=""http://www.espn.com/nhl/player/_/id/3321""><img src=""../NHL/images3321.png""></a>"
0.762156715,6,Travis Boyd,2.037037037,"<a href=""http://www.espn.com/nhl/player/_/id/3024784""><img src=""../NHL/images3024784.png""></a>"
0.753355396,22,Travis Dermott,2.013513514,"<a href=""http://www.espn.com/nhl/player/_/id/3904172""><img src=""../NHL/images3904172.png""></a>"
0.732031943,33,Travis Hamonic,1.956521739,"<a href=""http://www.espn.com/nhl/player/_/id/5073""><img src=""../NHL/images5073.png""></a>"
0.85600907,40,Travis Konecny,2.287878788,"<a href=""http://www.espn.com/nhl/player/_/id/3900169""><img src=""../NHL/images3900169.png""></a>"
0.769085412,22,Travis Sanheim,2.055555556,"<a href=""http://www.espn.com/nhl/player/_/id/3114757""><img src=""../NHL/images3114757.png""></a>"
0.778231293,9,Trevor Lewis,2.08,"<a href=""http://www.espn.com/nhl/player/_/id/3454""><img src=""../NHL/images3454.png""></a>"
0.823129252,12,Trevor Daley,2.2,"<a href=""http://www.espn.com/nhl/player/_/id/1978""><img src=""../NHL/images1978.png""></a>"
0.799319728,10,Trevor van Riemsdyk,2.136363636,"<a href=""http://www.espn.com/nhl/player/_/id/3025524""><img src=""../NHL/images3025524.png""></a>"
0.770636613,0,Tristan Jarry,2.059701493,"<a href=""http://www.espn.com/nhl/player/_/id/3042020""><img src=""../NHL/images3042020.png""></a>"
0.715965399,47,Troy Brouwer,1.913580247,"<a href=""http://www.espn.com/nhl/player/_/id/3394""><img src=""../NHL/images3394.png""></a>"
0.807688155,32,Troy Stecher,2.158730159,"<a href=""http://www.espn.com/nhl/player/_/id/3096102""><img src=""../NHL/images3096102.png""></a>"
0.825330132,2,Troy Terry,2.205882353,"<a href=""http://www.espn.com/nhl/player/_/id/3942905""><img src=""../NHL/images3942905.png""></a>"
0.764805922,4,Tuukka Rask,2.044117647,"<a href=""http://www.espn.com/nhl/player/_/id/3405""><img src=""../NHL/images3405.png""></a>"
0.818452381,4,Ty Rattie,2.1875,"<a href=""http://www.espn.com/nhl/player/_/id/2563082""><img src=""../NHL/images2563082.png""></a>"
0.770308123,28,Tyler Johnson,2.058823529,"<a href=""http://www.espn.com/nhl/player/_/id/5706""><img src=""../NHL/images5706.png""></a>"
0.841836735,23,Tyler Toffoli,2.25,"<a href=""http://www.espn.com/nhl/player/_/id/5550""><img src=""../NHL/images5550.png""></a>"
0.841836735,36,Tyler Bertuzzi,2.25,"<a href=""http://www.espn.com/nhl/player/_/id/3042056""><img src=""../NHL/images3042056.png""></a>"
0.812606293,20,Tyler Bozak,2.171875,"<a href=""http://www.espn.com/nhl/player/_/id/5347""><img src=""../NHL/images5347.png""></a>"
0.789221939,2,Tyler Ennis,2.109375,"<a href=""http://www.espn.com/nhl/player/_/id/5069""><img src=""../NHL/images5069.png""></a>"
0.728344671,10,Tyler Motte,1.946666667,"<a href=""http://www.espn.com/nhl/player/_/id/3042138""><img src=""../NHL/images3042138.png""></a>"
0.809726876,6,Tyler Pitlick,2.164179104,"<a href=""http://www.espn.com/nhl/player/_/id/5526""><img src=""../NHL/images5526.png""></a>"
0.802611367,18,Tyler Seguin,2.14516129,"<a href=""http://www.espn.com/nhl/player/_/id/5430""><img src=""../NHL/images5430.png""></a>"
0.767735666,36,Tyson Barrie,2.051948052,"<a href=""http://www.espn.com/nhl/player/_/id/5181""><img src=""../NHL/images5181.png""></a>"
0.89569161,14,Tyson Jost,2.393939394,"<a href=""http://www.espn.com/nhl/player/_/id/4024879""><img src=""../NHL/images4024879.png""></a>"
0.717120181,2,Valentin Zykov,1.916666667,"<a href=""http://www.espn.com/nhl/player/_/id/3042001""><img src=""../NHL/images3042001.png""></a>"
0.821902532,0,Valeri Nichushkin,2.196721311,"<a href=""http://www.espn.com/nhl/player/_/id/3042003""><img src=""../NHL/images3042003.png""></a>"
0.743310658,16,Valtteri Filppula,1.986666667,"<a href=""http://www.espn.com/nhl/player/_/id/3144""><img src=""../NHL/images3144.png""></a>"
0.689223058,44,Victor Hedman,1.842105263,"<a href=""http://www.espn.com/nhl/player/_/id/5157""><img src=""../NHL/images5157.png""></a>"
0.876738755,6,Victor Mete,2.343283582,"<a href=""http://www.espn.com/nhl/player/_/id/4081035""><img src=""../NHL/images4081035.png""></a>"
0.828474247,2,Victor Olofsson,2.214285714,"<a href=""http://www.espn.com/nhl/player/_/id/3151096""><img src=""../NHL/images3151096.png""></a>"
0.752918451,8,Victor Rask,2.012345679,"<a href=""http://www.espn.com/nhl/player/_/id/2563085""><img src=""../NHL/images2563085.png""></a>"
0.712906784,26,Viktor Arvidsson,1.905405405,"<a href=""http://www.espn.com/nhl/player/_/id/3120307""><img src=""../NHL/images3120307.png""></a>"
0.773579702,45,Vince Dunn,2.067567568,"<a href=""http://www.espn.com/nhl/player/_/id/3904189""><img src=""../NHL/images3904189.png""></a>"
0.818452381,14,Vinni Lettieri,2.1875,"<a href=""http://www.espn.com/nhl/player/_/id/3095892""><img src=""../NHL/images3095892.png""></a>"
0.834641549,14,Vinnie Hinostroza,2.230769231,"<a href=""http://www.espn.com/nhl/player/_/id/3069613""><img src=""../NHL/images3069613.png""></a>"
0.769085412,26,Vladimir Sobotka,2.055555556,"<a href=""http://www.espn.com/nhl/player/_/id/3714""><img src=""../NHL/images3714.png""></a>"
0.823129252,22,Vladimir Tarasenko,2.2,"<a href=""http://www.espn.com/nhl/player/_/id/5837""><img src=""../NHL/images5837.png""></a>"
0.743376298,10,Vladislav Kamenev,1.986842105,"<a href=""http://www.espn.com/nhl/player/_/id/3114999""><img src=""../NHL/images3114999.png""></a>"
0.769085412,44,Vladislav Namestnikov,2.055555556,"<a href=""http://www.espn.com/nhl/player/_/id/2562622""><img src=""../NHL/images2562622.png""></a>"
0.851909995,20,Warren Foegele,2.276923077,"<a href=""http://www.espn.com/nhl/player/_/id/3151036""><img src=""../NHL/images3151036.png""></a>"
0.722316704,99,Wayne Simmonds,1.930555556,"<a href=""http://www.espn.com/nhl/player/_/id/3817""><img src=""../NHL/images3817.png""></a>"
0.7696793,18,Will Butcher,2.057142857,"<a href=""http://www.espn.com/nhl/player/_/id/3042169""><img src=""../NHL/images3042169.png""></a>"
0.783219955,29,William Carrier,2.093333333,"<a href=""http://www.espn.com/nhl/player/_/id/3042054""><img src=""../NHL/images3042054.png""></a>"
0.789302022,16,William Karlsson,2.109589041,"<a href=""http://www.espn.com/nhl/player/_/id/2563057""><img src=""../NHL/images2563057.png""></a>"
0.888605442,16,William Nylander,2.375,"<a href=""http://www.espn.com/nhl/player/_/id/3114736""><img src=""../NHL/images3114736.png""></a>"
0.832064169,66,Yanni Gourde,2.223880597,"<a href=""http://www.espn.com/nhl/player/_/id/3094261""><img src=""../NHL/images3094261.png""></a>"
0.723018937,18,Yannick Weber,1.932432432,"<a href=""http://www.espn.com/nhl/player/_/id/4045""><img src=""../NHL/images4045.png""></a>"
0.781805259,20,Zac Rinaldo,2.089552239,"<a href=""http://www.espn.com/nhl/player/_/id/5145""><img src=""../NHL/images5145.png""></a>"
0.797101449,52,Zach Bogosian,2.130434783,"<a href=""http://www.espn.com/nhl/player/_/id/4002""><img src=""../NHL/images4002.png""></a>"
0.871154432,65,Zach Hyman,2.328358209,"<a href=""http://www.espn.com/nhl/player/_/id/5509""><img src=""../NHL/images5509.png""></a>"
0.823129252,26,Zach Parise,2.2,"<a href=""http://www.espn.com/nhl/player/_/id/2975""><img src=""../NHL/images2975.png""></a>"
0.775810324,21,Zach Sanford,2.073529412,"<a href=""http://www.espn.com/nhl/player/_/id/3042061""><img src=""../NHL/images3042061.png""></a>"
0.773579702,4,Zach Trotman,2.067567568,"<a href=""http://www.espn.com/nhl/player/_/id/2591151""><img src=""../NHL/images2591151.png""></a>"
0.835058661,102,Zack Kassian,2.231884058,"<a href=""http://www.espn.com/nhl/player/_/id/5194""><img src=""../NHL/images5194.png""></a>"
0.764566696,81,Zack Smith,2.043478261,"<a href=""http://www.espn.com/nhl/player/_/id/5025""><img src=""../NHL/images5025.png""></a>"
0.81432573,0,Zane McIntyre,2.176470588,"<a href=""http://www.espn.com/nhl/player/_/id/3648020""><img src=""../NHL/images3648020.png""></a>"
0.709924996,57,Zdeno Chara,1.897435897,"<a href=""http://www.espn.com/nhl/player/_/id/145""><img src=""../NHL/images145.png""></a>"
0.730048117,17,Zemgus Girgensons,1.951219512,"<a href=""http://www.espn.com/nhl/player/_/id/2968829""><img src=""../NHL/images2968829.png""></a>"
